"vehicle_type","mfr_name","division","carline","index_(model_type_index)","eng_displ","#_cyl","transmission","city_fe_(guide)_-_conventional_fuel","hwy_fe_(guide)_-_conventional_fuel","comb_fe_(guide)_-_conventional_fuel","air_aspiration_method_desc","trans","trans_desc","#_gears","drive_sys","drive_desc","fuel_usage_desc_-_conventional_fuel","annual_fuel1_cost_-_conventional_fuel","fuel2_epa_calculated_annual_fuel_cost_-_alternative_fuel","carline_class_desc","epa_fe_label_dataset_id","mfr_calculated_gas_guzzler_mpg","$_you_save_over_5_years_(amount_saved_in_fuel_costs_over_5_years_-_on_label)","$_you_spend_over_5_years_(increased_amount_spent_in_fuel_costs_over_5_years_-_on_label)","comb_co2_rounded_adjusted_(as_shown_on_fe_label)","fe_rating_(1-10_rating_on_label)"
"Gas","Mercedes-Benz","Mercedes-Benz","G 550",435,"4",8,"Auto(A9)",14,17,16,"Turbocharged","A","Automatic",9,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",31589,20.1,NA,7250,569,3
"Gas","Mercedes-Benz","Mercedes-Benz","GLE 450 4MATIC",508,"3",6,"Auto(A9)",20,26,22,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2000,NA,"Standard SUV 4WD",31200,29.8,NA,3500,394,5
"Gas","Mercedes-Benz","Mercedes-Benz","GLE 450 4MATIC",408,"3",6,"Auto(A9)",20,25,22,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2000,NA,"Standard SUV 4WD",31199,29.4,NA,3500,399,5
"Gas","Mercedes-Benz","Mercedes-Benz","GLE 580 4MATIC",405,"4",8,"Auto(A9)",16,21,18,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Standard SUV 4WD",31476,23.4,NA,5750,492,3
"Gas","Mercedes-Benz","Mercedes-Benz","GLS 450 4MATIC",421,"3",6,"Auto(A9)",18,24,20,"Turbocharged","A","Automatic",9,"4","4-Wheel Drive","Gasoline (Premium Unleaded Required)",2200,NA,"Standard SUV 4WD",30349,26.9,NA,4500,433,4
"Gas","Mercedes-Benz","Mercedes-Benz","GLS 580 4MATIC",406,"4",8,"Auto(A9)",16,21,18,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Standard SUV 4WD",31587,23,NA,5750,498,3
"Gas","Mercedes-Benz","Mercedes-Benz","GLS 600 4MATIC Maybach",404,"4",8,"Auto(A9)",14,20,17,"Turbocharged","A","Automatic",9,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Standard SUV 4WD",31588,21.4,NA,6500,533,3
"Gas","Nissan","NISSAN","ARMADA 4WD",289,"5.6",8,"Auto(S7)",13,18,15,"Naturally Aspirated","SA","Semi-Automatic",7,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Standard SUV 4WD",29729,NA,NA,8250,594,2
"Gas","Nissan","NISSAN","ARMADA 4WD",283,"5.6",8,"Auto(S7)",13,18,15,"Naturally Aspirated","SA","Semi-Automatic",7,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2950,NA,"Standard SUV 4WD",29728,NA,NA,8250,593,2
"Gas","Nissan","NISSAN","PATHFINDER 4WD PLATINUM",293,"3.5",6,"Auto(S9)",20,25,22,"Naturally Aspirated","SA","Semi-Automatic",9,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1600,NA,"Standard SUV 4WD",29066,NA,NA,1500,399,5
"Gas","Porsche","Porsche","Cayenne",401,"3",6,"Auto(S8)",17,22,19,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Standard SUV 4WD",30948,NA,NA,5250,466,4
"Gas","Porsche","Porsche","Cayenne / Cayenne Coupé",402,"3",6,"Auto(S8)",17,22,19,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2350,NA,"Standard SUV 4WD",30284,NA,NA,5250,466,4
"Gas","Porsche","Porsche","Cayenne GTS",470,"4",8,"Auto(S8)",15,19,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Standard SUV 4WD",30221,NA,NA,6500,533,3
"Gas","Porsche","Porsche","Cayenne GTS Coupe",471,"4",8,"Auto(S8)",15,19,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Standard SUV 4WD",30222,NA,NA,6500,525,3
"Gas","Porsche","Porsche","Cayenne S",410,"2.9",6,"Auto(S8)",16,22,18,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Standard SUV 4WD",30285,NA,NA,5750,494,3
"Gas","Porsche","Porsche","Cayenne S Coupé",411,"2.9",6,"Auto(S8)",16,21,18,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2450,NA,"Standard SUV 4WD",30269,NA,NA,5750,490,3
"Gas","Porsche","Porsche","Cayenne Turbo",440,"4",8,"Auto(S8)",14,19,16,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",30212,NA,NA,7250,553,3
"Gas","Porsche","Porsche","Cayenne Turbo Coupé",451,"4",8,"Auto(S8)",15,20,17,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2600,NA,"Standard SUV 4WD",30220,NA,NA,6500,531,3
"Gas","Porsche","Porsche","Cayenne Turbo GT Coupe",442,"4",8,"Auto(S8)",14,19,16,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2750,NA,"Standard SUV 4WD",30213,NA,NA,7250,555,3
"Gas","Subaru","Subaru","ASCENT AWD",33,"2.4",4,"Auto(AV-S8)",21,27,23,"Turbocharged","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,NA,"Standard SUV 4WD",29257,30.5,NA,1250,384,5
"Gas","Subaru","Subaru","ASCENT LIMITED/TOURING/ONYX AWD",34,"2.4",4,"Auto(AV-S8)",20,26,22,"Turbocharged","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",8,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1600,NA,"Standard SUV 4WD",29258,29,NA,1500,401,5
"Gas","Toyota","TOYOTA","4RUNNER 4WD",119,"4",6,"Auto(S5)",16,19,17,"Naturally Aspirated","SA","Semi-Automatic",5,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Standard SUV 4WD",29810,NA,NA,3750,515,3
"Gas","Toyota","TOYOTA","4RUNNER 4WD",120,"4",6,"Auto(S5)",16,19,17,"Naturally Aspirated","SA","Semi-Automatic",5,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",2050,NA,"Standard SUV 4WD",29809,NA,NA,3750,519,3
"Gas","Toyota","TOYOTA","HIGHLANDER HYBRID AWD",110,"2.5",4,"Auto(AV-S6)",35,35,35,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1000,NA,"Standard SUV 4WD",30261,NA,1500,NA,254,7
"Gas","Toyota","TOYOTA","HIGHLANDER HYBRID AWD LTD/PLAT",105,"2.5",4,"Auto(AV-S6)",35,34,35,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1000,NA,"Standard SUV 4WD",30256,NA,1500,NA,253,7
"Gas","Toyota","TOYOTA","SEQUOIA 4WD",97,"5.7",8,"Auto(S6)",13,17,14,"Naturally Aspirated","SA","Semi-Automatic",6,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",2500,NA,"Standard SUV 4WD",29807,NA,NA,6000,618,2
"Gas","Volvo","Volvo Cars of North America, LLC","XC90 T5 AWD",229,"2",4,"Auto(S8)",20,28,23,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1900,NA,"Standard SUV 4WD",29678,NA,NA,3000,380,5
"Gas","Volvo","Volvo Cars of North America, LLC","XC90 T6 AWD",230,"2",4,"Auto(S8)",19,27,22,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2000,NA,"Standard SUV 4WD",29682,NA,NA,3500,405,5
"Phev","Volkswagen Group of","Audi","A7 TFSI e quattro",72,"2",4,"Auto(AM-S7)",25,31,27,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1200,1200,"Midsize Cars",29540,35,500,NA,0,8
"Phev","Volkswagen Group of","Audi","Q5 TFSI e quattro",334,"2",4,"Auto(AM-S7)",25,27,26,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1350,1350,"Small SUV 4WD",29541,NA,NA,250,0,8
"Phev","Volkswagen Group of","Bentley","Flying Spur Hybrid",400,"2.9",6,"Auto(AM-S8)",17,22,19,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1900,1900,"Midsize Cars",31075,25,NA,3000,0,5
"Phev","BMW","BMW","330e Sedan",320,"2",4,"Auto(S8)",25,33,28,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1250,1250,"Compact Cars",30921,38.3,250,NA,0,8
"Phev","BMW","BMW","330e xDrive Sedan",321,"2",4,"Auto(S8)",22,30,25,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1400,1400,"Compact Cars",29948,35.6,NA,500,0,7
"Phev","BMW","BMW","530e Sedan",536,"2",4,"Auto(S8)",24,29,26,"Turbocharged","SA","Semi-Automatic",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Recommended)",1350,1350,"Compact Cars",30022,36.1,NA,250,7,8
"Phev","BMW","BMW","530e xDrive Sedan",537,"2",4,"Auto(S8)",22,28,25,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1450,1450,"Compact Cars",30023,33.9,NA,750,0,7
"Phev","BMW","BMW","745e xDrive",740,"3",6,"Auto(S8)",19,26,22,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1700,1700,"Large Cars",30957,30.6,NA,2000,0,6
"Phev","BMW","BMW","X5 xDrive45e",576,"3",6,"Auto(S8)",19,22,20,"Turbocharged","SA","Semi-Automatic",7,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1650,1650,"Standard SUV 4WD",29944,NA,NA,1750,10,7
"Phev","FCA US LLC","Chrysler","Pacifica Hybrid",523,"3.6",6,"Auto(AV)",29,30,30,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",950,950,"Special Purpose Vehicle, minivan 2WD",30527,NA,1750,NA,0,9
"Phev","Ferrari","Ferrari North America, Inc.","296 GTB",171,"2.9",6,"Auto(AM-S8)",16,22,18,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"R","2-Wheel Drive, Rear","Gasoline (Premium Unleaded Required)",2250,2250,"Two Seaters",31404,23,NA,4750,0,4
"Phev","Ferrari","Ferrari North America, Inc.","SF90 Spider",174,"3.9",8,"Auto(AM8)",16,19,17,"Turbocharged","AM","Automated Manual",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2350,2350,"Two Seaters",30483,22.4,NA,5250,0,4
"Phev","Ferrari","Ferrari North America, Inc.","SF90 Stradale",173,"3.9",8,"Auto(AM8)",16,20,18,"Turbocharged","AM","Automated Manual",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",2200,2200,"Two Seaters",30484,22.9,NA,4500,0,4
"Phev","Ford Motor Company","Ford","ESCAPE FWD PHEV",39,"2.5",4,"Auto(AV)",43,38,40,"Naturally Aspirated","CVT","Continuously Variable",0,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",700,700,"Small SUV 2WD",30470,NA,3000,NA,0,10
"Phev","Hyundai","HYUNDAI MOTOR COMPANY","Ioniq Plug-in Hybrid",56,"1.6",4,"Auto(AM-S6)",52,51,52,"Naturally Aspirated","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",600,600,"Midsize Cars",29538,72.8,3500,NA,0,10
"Phev","Hyundai","HYUNDAI MOTOR COMPANY","Santa Fe Plug-in Hybrid",23,"1.6",4,"Auto(AM-S6)",33,32,33,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",950,950,"Small SUV 4WD",29288,NA,1750,NA,0,9
"Phev","Hyundai","HYUNDAI MOTOR COMPANY","Tucson Plug-in Hybrid",60,"1.6",4,"Auto(AM-S6)",35,35,35,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",900,900,"Small SUV 4WD",29862,NA,2000,NA,0,9
"Phev","FCA US LLC","Jeep","Grand Cherokee 4xe",543,"2",4,"Auto(A8)",23,24,23,"Turbocharged","A","Automatic",8,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1300,1300,"Standard SUV 4WD",30951,NA,0,NA,0,7
"Phev","FCA US LLC","Jeep","Wrangler 4dr 4xe",571,"2",4,"Auto(A8)",20,20,20,"Turbocharged","A","Automatic",8,"4","4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1550,1550,"Small SUV 4WD",30618,NA,NA,1250,0,6
"Phev","Kia","KIA MOTORS CORPORATION","Niro Plug-in Hybrid",23,"1.6",4,"Auto(AM-S6)",48,44,46,"Naturally Aspirated","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",700,700,"Small Station Wagons",29358,63.3,3000,NA,0,10
"Phev","Kia","KIA MOTORS CORPORATION","Sorento Plug-in Hybrid",28,"1.6",4,"Auto(AM-S6)",35,33,34,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",900,900,"Small SUV 4WD",29765,NA,2000,NA,0,9
"Phev","Jaguar Land Rover L","Land Rover","Range Rover Sport PHEV",45,"2",4,"Auto(S8)",18,21,19,"Turbocharged","SA","Semi-Automatic",8,"4","4-Wheel Drive","Gasoline (Premium Unleaded Recommended)",2000,2000,"Standard SUV 4WD",29513,26.1,NA,3500,0,5
"Phev","Toyota","LEXUS","NX 450h+ AWD",127,"2.5",4,"Auto(AV-S6)",38,33,36,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",6,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",950,950,"Small SUV 4WD",30630,NA,1750,NA,0,9
"Phev","Ford Motor Company","Lincoln","AVIATOR AWD PHEV",99,"3",6,"Auto(S10)",22,25,23,"Turbocharged","SA","Semi-Automatic",10,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",1350,1350,"Standard SUV 4WD",29879,NA,NA,250,0,7
"Phev","Ford Motor Company","Lincoln","CORSAIR AWD PHEV",42,"2.5",4,"Auto(AV)",34,32,33,"Naturally Aspirated","CVT","Continuously Variable",1,"P","Part-time 4-Wheel Drive","Gasoline (Regular Unleaded Recommended)",950,950,"Small SUV 4WD",30647,NA,1750,NA,0,9
"Phev","BMW","Mini","COOPER SE COUNTRYMAN ALL4",90,"1.5",3,"Auto(S6)",29,30,29,"Turbocharged","SA","Semi-Automatic",6,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1250,1250,"Midsize Cars",29100,40.4,250,NA,0,8
"Phev","Mitsubishi Motors Co","Mitsubishi Motors Corporation","Outlander PHEV",216,"2.4",4,"Auto(A1)",26,26,26,"Naturally Aspirated","A","Automatic",1,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",1100,1100,"Small SUV 4WD",29451,NA,1000,NA,0,8
"Phev","Porsche","Porsche","Cayenne/Coupe/Platinum E-Hybrid",407,"3",6,"Auto(S8)",20,22,21,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",1850,1850,"Standard SUV 4WD",29781,NA,NA,2750,0,6
"Phev","Porsche","Porsche","Cayenne Turbo S / Coupe E-Hybrid",447,"4",8,"Auto(S8)",17,20,18,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Recommended)",2150,2150,"Standard SUV 4WD",29782,NA,NA,4250,0,5
"Phev","Porsche","Porsche","Panamera 4 E-Hybrid/Exec/ST",607,"2.9",6,"Auto(AM-S8)",21,24,22,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1700,1700,"Large Cars",30288,29.4,NA,2000,0,6
"Phev","Porsche","Porsche","Panamera 4S E-Hybrid/Exec/ST",627,"2.9",6,"Auto(AM-S8)",21,23,22,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1700,1700,"Large Cars",30289,29.2,NA,2000,0,6
"Phev","Porsche","Porsche","Panamera TurboS E-Hybrid/Exec/ST",647,"4",8,"Auto(AM-S8)",18,22,19,"Turbocharged","AMS","Automated Manual- Selectable (e.g. Automated Manual with paddles)",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1900,1900,"Large Cars",30303,26,NA,3000,0,5
"Phev","Toyota","TOYOTA","PRIUS PRIME",8,"1.8",4,"Auto(AV)",55,53,54,"Naturally Aspirated","CVT","Continuously Variable",1,"F","2-Wheel Drive, Front","Gasoline (Regular Unleaded Recommended)",550,550,"Midsize Cars",29464,77.2,3750,NA,0,10
"Phev","Toyota","TOYOTA","RAV4 PRIME AWD",106,"2.5",4,"Auto(AV-S6)",40,36,38,"Naturally Aspirated","SCV","Selectable Continuously Variable (e.g. CVT with paddles)",6,"A","All Wheel Drive","Gasoline (Regular Unleaded Recommended)",750,750,"Small SUV 4WD",30733,NA,2750,NA,0,10
"Phev","Volvo","Volvo Cars of North America, LLC","S60 T8 AWD Recharge",207,"2",4,"Auto(S8)",28,33,30,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1200,1200,"Compact Cars",29749,41.3,500,NA,9,8
"Phev","Volvo","Volvo Cars of North America, LLC","S60 T8 AWD Recharge ext. Range",209,"2",4,"Auto(S8)",30,33,31,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1050,1050,"Compact Cars",31051,42.3,1250,NA,9,9
"Phev","Volvo","Volvo Cars of North America, LLC","S90 T8 AWD Recharge",218,"2",4,"Auto(S8)",28,31,30,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1250,1250,"Midsize Cars",29764,40.5,250,NA,9,8
"Phev","Volvo","Volvo Cars of North America, LLC","S90 T8 AWD Recharge ext. Range",219,"2",4,"Auto(S8)",28,31,29,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1150,1150,"Midsize Cars",31053,39.6,750,NA,9,9
"Phev","Volvo","Volvo Cars of North America, LLC","V60 T8 AWD Recharge",212,"2",4,"Auto(S8)",28,33,30,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1200,1200,"Small Station Wagons",29750,41.3,500,NA,9,8
"Phev","Volvo","Volvo Cars of North America, LLC","V60 T8 AWD Recharge ext. Range",214,"2",4,"Auto(S8)",30,33,31,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1050,1050,"Small Station Wagons",31052,42.3,1250,NA,9,9
"Phev","Volvo","Volvo Cars of North America, LLC","XC60 T8 AWD Recharge",224,"2",4,"Auto(S8)",24,27,25,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1450,1450,"Small SUV 4WD",29756,NA,NA,750,9,7
"Phev","Volvo","Volvo Cars of North America, LLC","XC60 T8 AWD Recharge ext. Range",226,"2",4,"Auto(S8)",28,28,28,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1200,1200,"Small SUV 4WD",31054,NA,500,NA,9,8
"Phev","Volvo","Volvo Cars of North America, LLC","XC90 T8 AWD Recharge",231,"2",4,"Auto(S8)",26,28,27,"Turbocharged+Supercharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1400,1400,"Standard SUV 4WD",29849,NA,NA,500,9,7
"Phev","Volvo","Volvo Cars of North America, LLC","XC90 T8 AWD Recharge ext. Range",232,"2",4,"Auto(S8)",25,27,26,"Turbocharged","SA","Semi-Automatic",8,"A","All Wheel Drive","Gasoline (Premium Unleaded Required)",1200,1200,"Standard SUV 4WD",31055,NA,500,NA,9,8
"Ev","Volkswagen Group of","Audi","e-tron GT",352,"0",NA,"Auto(A2)",42,41,41,NA,"A","Automatic",2,"A","All Wheel Drive","Electricity",800,NA,"Midsize Cars",28918,NA,2500,NA,0,10
"Ev","Volkswagen Group of","Audi","e-tron quattro",350,"0",NA,"Auto(A1)",43,43,43,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",850,NA,"Standard SUV 4WD",29372,NA,2250,NA,0,10
"Ev","Volkswagen Group of","Audi","e-tron S (20"" wheels)",354,"0",NA,"Auto(A1)",47,45,46,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",900,NA,"Standard SUV 4WD",29634,NA,2000,NA,0,10
"Ev","Volkswagen Group of","Audi","e-tron S (21"" or 22"" wheels)",356,"0",NA,"Auto(A1)",54,52,53,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",1050,NA,"Standard SUV 4WD",29777,NA,1250,NA,0,10
"Ev","Volkswagen Group of","Audi","e-tron S Sportback (20"" wheels)",355,"0",NA,"Auto(A1)",46,43,45,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",900,NA,"Standard SUV 4WD",29635,NA,2000,NA,0,10
"Ev","Volkswagen Group of","Audi","e-tron S Sportback(21/22"" wheel)",357,"0",NA,"Auto(A1)",53,51,52,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",1000,NA,"Standard SUV 4WD",29778,NA,1500,NA,0,10
"Ev","Volkswagen Group of","Audi","e-tron Sportback quattro",351,"0",NA,"Auto(A1)",44,43,44,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",850,NA,"Standard SUV 4WD",29618,NA,2250,NA,0,10
"Ev","Volkswagen Group of","Audi","Q4 e-tron quattro",358,"0",NA,"Auto(A1)",34,38,36,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",700,NA,"Standard SUV 4WD",29717,NA,3000,NA,0,10
"Ev","Volkswagen Group of","Audi","Q4 e-tron Sportback quattro",359,"0",NA,"Auto(A1)",34,38,36,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",700,NA,"Standard SUV 4WD",29718,NA,3000,NA,0,10
"Ev","Volkswagen Group of","Audi","RS e-tron GT",353,"0",NA,"Auto(A2)",42,41,42,NA,"A","Automatic",2,"A","All Wheel Drive","Electricity",800,NA,"Midsize Cars",28919,NA,2500,NA,0,10
"Ev","BMW","BMW","i4 M50 Gran Coupe (19"" Wheels)",450,"0",NA,"Auto(A1)",36,34,35,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",700,NA,"Subcompact Cars",30828,NA,3000,NA,0,10
"Ev","BMW","BMW","i4 M50 Gran Coupe (20"" Wheels)",451,"0",NA,"Auto(A1)",43,42,42,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",850,NA,"Subcompact Cars",30829,NA,2250,NA,0,10
"Ev","BMW","BMW","i4eDrive40 Gran Coupe (18"" Wheels)",440,"0",NA,"Auto(A1)",31,31,31,NA,"A","Automatic",1,"R","2-Wheel Drive, Rear","Electricity",600,NA,"Subcompact Cars",30826,NA,3500,NA,0,10
"Ev","BMW","BMW","i4e Drive 40 Gran Coupe (19"" Wheels)",441,"0",NA,"Auto(A1)",34,34,34,NA,"A","Automatic",1,"R","2-Wheel Drive, Rear","Electricity",650,NA,"Subcompact Cars",30827,NA,3250,NA,0,10
"Ev","BMW","BMW","iX xDrive50 (20"" Wheels)",120,"0",NA,"Auto(A1)",39,39,39,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",750,NA,"Standard SUV 4WD",30823,NA,2750,NA,0,10
"Ev","BMW","BMW","iX xDrive50 (21"" Wheels)",121,"0",NA,"Auto(A1)",41,40,41,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",800,NA,"Standard SUV 4WD",30824,NA,2500,NA,0,10
"Ev","BMW","BMW","iX xDrive50 (22"" Wheels)",122,"0",NA,"Auto(A1)",39,39,39,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",750,NA,"Standard SUV 4WD",30825,NA,2750,NA,0,10
"Ev","Ford Motor Company","Ford","F150 LIGHTNING PLATINUM 4WD",276,"0",NA,"Auto(A1)",46,56,51,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",1000,NA,"Standard Pick-up Trucks 4WD",31027,NA,1500,NA,0,10
"Ev","Ford Motor Company","Ford","F150 PICKUP LIGHTNING 4WD Extended Range",275,"0",NA,"Auto(A1)",43,54,48,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",950,NA,"Standard Pick-up Trucks 4WD",31029,NA,1750,NA,0,10
"Ev","Ford Motor Company","Ford","F150 PICKUP LIGHTNING 4WD",274,"0",NA,"Auto(A1)",44,56,49,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",950,NA,"Standard Pick-up Trucks 4WD",31028,NA,1750,NA,0,10
"Ev","Ford Motor Company","Ford","MUSTANG MACH-E AWD",88,"0",NA,"Auto(A1)",34,39,36,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",700,NA,"Small SUV 4WD",30580,NA,3000,NA,0,10
"Ev","Ford Motor Company","Ford","MUSTANG MACH-E AWD EXTENDED",90,"0",NA,"Auto(A1)",35,40,37,NA,"A","Automatic",1,"A","All Wheel Drive","Electricity",700,NA,"Small SUV 4WD",30583,NA,3000,NA,0,10
